ReactionID,ReactionName,Subsystem,HFD_mean,WD_mean,MeanDiff,log2FC,t_statistic,p_value,Cohen_d,HFD_n,WD_n,q_value,Significant,Direction
S3T3g,Heparin-glucosamine 3-O-sulfotransferase,Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S3T2g,Heparin-glucosamine 3-O-sulfotransferase,Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S3T1g,Heparin-glucosamine 3-O-sulfotransferase,Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PEPLYStn,Peptide (lysine) nuclear transport via diffusion,"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PERILLYLte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S2TASE5ly,"Glucuronate-2-sulfatase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PHYCBOXL,L-Phenylalanine carboxy-lyase,Phenylalanine metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6T3g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PI3P3Pn,"Phosphatidylinositol-3-phosphate 3-phosphatase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PI3P4K,Phosphatidylinositol 3-phosphate 4-kinase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PI3P4Kn,"Phosphatidylinositol 3-phosphate 4-kinase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S2T2g,"Chondroitin 2-sulfotransferase, Golgi",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PGESr,Prostaglandin E synthase,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S2T1g,"Chondroitin 2-sulfotransferase, Golgi",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6T16g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S2L2N2M2MASNtly,"S2l2n2m2masn transport, extracellular to lysosome","Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PI34P4Pn,"Phosphatidylinositol-3,4-bisphosphate 4-phosphatase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6T14g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S2L2FN2M2MASNtly,"S2l2fn2m2masn transport, extracellular to lysosome","Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PYDXtr,Pyridoxal transport via diffusion,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S2L2FN2M2MASNt,"S2l2fn2m2masn transport, Golgi to extracellular","Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
MM8Cg,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase, Golgi apparatus",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PGISr,Prostaglandin I2 synthase,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6T13g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6T12g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PI3P5K,Phosphatidylinositol 3-phosphate 5-kinase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6T15g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PEt,Phosphatidylethanolamine Transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S2TASE3ly,"Iduronate-2-sulfatase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
MM8Ag,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase, Golgi apparatus",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S2TASE2ly,"Iduronate-2-sulfatase, lysosomal",Heparan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6T21g,"Chondroitin 6-sulfotransferase, Golgi apparatus",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6T20g,"Chondroitin 6-sulfotransferase, Golgi apparatus",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6T1g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6T19g,"Chondroitin 6-sulfotransferase, Golgi apparatus",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PFK26,6 phosphofructo 2 kinase,Fructose and Mannose Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PGDIr,Prostaglandin-H2 D-isomerase [Precursor],Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PI34P5K,"Phosphatidylinositol 3,4-bisphosphate 5-kinase",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6T17g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S2TASE1ly,"Iduronate-2-sulfatase, lysosomal",Heparan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PI34P5Kn,"Phosphatidylinositol 3,4-bisphosphate 5-kinase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PI35P3P,"Phosphatidylinositol-3,5-bisphosphate 3-phosphatase",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S2T4g,"Uronyl 2-sulfotransferase, Golgi",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
MM8Ber,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase, endoplasmic reticulum",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S2T3g,"Uronyl 2-sulfotransferase, Golgi",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PGDI,Prostaglandin-H2 D-isomerase [Precursor],Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6T18g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6TASE17ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PCHOLPr_hs,Choline phosphatase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PCHOL_HSter,Phosphatidylcholine scramblase,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6TASE16ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6TASE15ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S4TASE3ly,"N-acetylgalactosamine-4-sulfatase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PCHOL_HStg,Phosphatidylcholine scramblase,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S4TASE2ly,"N-acetylgalactosamine-4-sulfatase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
H3MTer_L,"H3 mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PAIL_HStn,Phosphatidylinositol nuclear transport (diffusion),"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PAN4PP,Phosphatase (pan4p),CoA Catabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S4TASE1ly,"N-acetylgalactosamine-4-sulfatase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PAPStg,3'-Phosphoadenylyl sufate Golgi transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
MM6B2g,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase, Golgi apparatus",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PAPtg,"Adenosine 3',5'-bisphosphate Golgi transport","Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PCLYSOX,"Procollagen-lysine 1, 2-oxoglutarate 5-dioxygenase",Lysine Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6TASE14ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PA_HSter,Phosphatidate scramblase,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PAIL4P_HStn,Phosphatidylinositol 4-phosphate nuclear transport (diffusion),"Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6TASE1ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Heparan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
MM6B1ag,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase, Golgi apparatus",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PA_HStn,"Phosphatidate transport, nuclear","Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PCFLOPm,Phosphatidylcholine flippase,"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PACCOAL,Phenylacetate-CoA ligase,Phenylalanine metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
MM6B1bg,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase, Golgi apparatus",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PAFH,Platelet-activating factor acetylhydrolase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PAFHe,Platelet-activating factor acetylhydrolase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PCHOLPm_hs,Choline phosphatase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PAFt,"1-Alkyl 2-Acteylglycerol 3-Phosphocholine Transport, Vescicular","Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6TASE19ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PAIL45P_HStn,"Phosphatidylinositol 4,5-bisphosphate nuclear transport (diffusion)","Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PCHOLP_hs,Choline phosphatase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
SALMCOM2,S-Adenosyl-L-methionine:catechol O-methyltransferase,Tyrosine metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6TASE18ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S4TASE5ly,"N-acetylgalactosamine-4-sulfatase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PCHOLPg_hs,Choline phosphatase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S4TASE4ly,"N-acetylgalactosamine-4-sulfatase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PAFS,Alkyl glycerol phosphocholine acetyl transferase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PHEMEtm,Protoheme transport (mitochondria),"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6T9g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6T8g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PDE4,"3',5'-cyclic-nucleotide phosphodiesterase",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PDE4g,"3',5'-cyclic-nucleotide phosphodiesterase, Golgi",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6T7g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6T6g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S4T4g,"Chondroitin 4-sulfotransferase, Golgi apparatus",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
MM6ag,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase, Golgi apparatus",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PDX5POi,Pyridoxine 5'-phosphate oxidase,Vitamin B6 Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S4T2g,"Chondroitin 4-sulfotransferase, Golgi apparatus",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PDXPP,Pyridoxine 5-phosphate phosphatase,Vitamin B6 Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S4T1g,"Chondroitin 4-sulfotransferase, Golgi apparatus",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PEAMNO,Phenethylamine oxidase,Phenylalanine metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S3TASE3ly,"N-acetylglucosamine-3-sulfatase, lysosomal",Heparan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PECGONCOATr,Pseudoecgonine CoA transferase (ER),Alkaloid biosynthesis II,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S3TASE2ly,"N-acetylglucosamine-3-sulfatase, lysosomal",Heparan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
MM7B2g,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase, Golgi apparatus",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S4T3g,"Chondroitin 4-sulfotransferase, Golgi apparatus",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PA_HStg,Phosphatidate scramblase,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PCRNtc,Transport into the cytosol from peroxisome (carnitine),Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6TASE13ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
MM6bg,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase, Golgi apparatus",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PCRNtm,Transport into the mitochondria from cytosol (carnitine),Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6TASE12ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
MM7Ag,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase, Golgi apparatus",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PCt,Phosphatidylcholine transporter,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PDE1,"3',5'-cyclic-nucleotide phosphodiesterase",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PHEMEt,Heme transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PHACCOAGLNAC,Phenylacetyl-CoA:L-glutamine alpha-N-phenylacetyltransferase,Phenylalanine metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6TASE11ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
MM7B1g,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase, Golgi apparatus",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PHCDm,L 1 pyrroline 3 hydroxy 5 carboxylate dehydrogenase,Arginine and Proline Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PHCHGSm,L 1 Pyrroline 3 hydroxy 5 carboxylate spontaneous conversion to L 4 Hydroxyglutamate semialdehyde  mitochondrial,Arginine and Proline Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PHEACGLNt,PHEACGLN extracellular transport via diffusion,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S4T6g,"Chondroitin 4-sulfotransferase, Golgi apparatus",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S4T5g,"Chondroitin 4-sulfotransferase, Golgi apparatus",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
S6TASE10ly,"Galactose-6-sulfate sulfatase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PDE1g,"3',5'-cyclic-nucleotide phosphodiesterase,Golgi",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PRGNLONESULT,Steroid sulfotransferase,Steroid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PTDCACRNCPT2,Pentadecanoate transport into the mitochondria,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PRGNLONEtm,Pregnenolone intracellular transport,"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PRGNLONEtr,Pregnenolone intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PYDXDH,Pyridoxal dehydrogenase,Vitamin B6 Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PTDCACRNCPT1,Carnitine fatty-acyl transferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PRGSTRNt,Progesterone transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PSt3,Transport of Phosphatidylserine ,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PI3PP,Phosphatidylinositol-3-phosphate 3-phosphatase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
RTOT5,R total flux,R Group Synthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PRISTANALtx,Pristanal peroxisomal transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PYDX5Ptm,"Pyridoxal 5'-phosphate transport via diffusion, mitochondrial","Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PS_HSter,Phosphatidylserine scramblase,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PRISTCOAtx,Pristcoa peroxisomal transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PRISTtx,Prist peroxisomal transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PYDAMtr,Pyridoxamine transport via diffusion,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PSFLIP,Phosphatidylserine flippase,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PNTEH,Hydrolase Class   RXN R02973 ,CoA Catabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PS_HStg,Phosphatidylserine scramblase,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
RTOTAL3CRNCPT2,R group transport into the mitochondria,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PYDXNK,Pyridoxine kinase,Vitamin B6 Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PMI12346PH,5 diphosphoinositol 1 2 3 4 6 pentakisphosphate diphosphohydrolase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
RTOTAL3CRNCPT1,Carnitine fatty-acyl transferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PMI12346PHn,"5-diphosphoinositol-1,2,3,4,6-pentakisphosphate diphosphohydrolase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PMI1346PH,Diphosphoinositol 1 3 4 6 tetrakisphosphate diphosphohydrolase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PMI1346PHn,"Diphosphoinositol-1,3,4,6-tetrakisphosphate diphosphohydrolase, nucleus",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PTE4x,Peroxisomal acyl-CoA thioesterase,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PTDCACRNt,Pentadecanoate transport into the mitochondria,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PTE3x,Peroxisomal acyl-CoA thioesterase,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PTE2x,Peroxisomal acyl CoA thioesterase,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PNP,Purine nucleoside phosphorylase,NAD Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PTDCAt,Fatty acid transport via diffusion,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
RTOTAL2CRNCPT2,R group transport into the mitochondria,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PYDXK,Pyridoxal kinase,Vitamin B6 Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PRDXl,Peroxidase (multiple substrates),Miscellaneous,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
RTOTAL2CRNCPT1,Carnitine fatty-acyl transferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PRFGS,Phosphoribosylformylglycinamidine synthase,IMP Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
RTOTAL2CRNt,R group transport into the mitochondria,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PUNP3,Purine-nucleoside phosphorylase (Guanosine),Purine Catabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PROSTGI2t,Prostaglandin I2 transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PPAn,"Inorganic diphosphatase, nuclear",Miscellaneous,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PRODt2r,D-proline reversible transport via proton symport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PRODt2rL,D-proline reversible transport via proton symport (lysosome),"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PUNP5,Purine-nucleoside phosphorylase (Inosine),Purine Catabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PROSTGD2t,Prostaglandin transport via bicarbonate countertransport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PROSTGE1t,Prostaglandin transport via bicarbonate countertransport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PNTK,Pantothenate kinase,CoA Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PPAtm,"Propanoate transport, mitochondria","Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PPBNGS,Porphobilinogen synthase,Heme Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
PROSTGE1t3,Prostaglandine E1 transport (ATP-dependent),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
